,joint_x,joint_y,joint_z,qx,qy,qz,qw,dt,object_x,object_y,object_z
0,0.41813978006285263,-0.41798333178155406,1.1351765667713403,0.9951227178581272,0.09738671940404273,0.01510580097073115,0.004291627127916717,0.010829383886255428,0.12096134573221207,-0.007332914508879185,0.7455532550811768
1,0.41813978006285263,-0.41798333178155406,1.1351765667713403,0.9951162308245605,0.09758189947322066,0.0142519427447198,0.004282776286433182,0.010829383886255428,0.12096134573221207,-0.007332914508879185,0.7455532550811768
2,0.4181397777627601,-0.4179833338210648,1.1351765660844042,0.9951089802487102,0.09777700466882701,0.013398073583341729,0.004273922158820164,0.010829383886255428,0.12096134573221207,-0.007332914508879185,0.7455532550811768
3,0.4181397743292507,-0.41798333597238363,1.135176563993977,0.9951009661361397,0.09797203484115957,0.012544194141761831,0.004265064751871342,0.010829383886255428,0.12096134573221207,-0.007332914508879185,0.7455532550811768
4,0.4181397814005607,-0.4179833279030318,1.1351765639606712,0.9950921884929982,0.09816698984057375,0.011690305075152873,0.004256204072382913,0.010829383886255428,0.12096134573221207,-0.007332914508879185,0.7455532550811768
5,0.4181397814005607,-0.4179833279030318,1.1351765639606712,0.9950826473260207,0.09836186951748262,0.010836407038695012,0.0042473401271535816,0.010829383886255428,0.12096134573221207,-0.007332914508879185,0.7455532550811768
6,0.4181397814005607,-0.4179833279030318,1.1351765639606712,0.995072342642528,0.09855667372235705,0.009982500687575288,0.004238472922984562,0.010829383886255428,0.12096134573221207,-0.007332914508879185,0.7455532550811768
7,0.4181397814005607,-0.4179833279030318,1.1351765639606712,0.9950612744504266,0.09875140230572575,0.009128586676987113,0.004229602466679566,0.010829383886255428,0.12096134573221207,-0.007332914508879185,0.7455532550811768
8,0.41813978457654755,-0.4179833257823049,1.1351765660875903,0.9950494427582093,0.0989460551181756,0.008274665662129794,0.004220728765044804,0.010829383886255428,0.12096134573221207,-0.007332914508879185,0.7455532550811768
9,0.41813978565537485,-0.41798332506193103,1.1351765668100677,0.9950368475749543,0.09914063201035148,0.007420738298207991,0.004211851824888974,0.010829383886255428,0.12096134573221207,-0.007332914508879185,0.7455532550811768
10,0.4181397761232146,-0.4179833327119906,1.135176563344387,0.9950234889103257,0.09933513283295657,0.0065668052404312515,0.004202971653023258,0.010829383886255428,0.12096134573221207,-0.007332914508879185,0.7455532550811768
11,0.4181397752071369,-0.41798333344719113,1.1351765630113217,0.9950093667745735,0.09952955743675246,0.005712867144013482,0.004194088256261319,0.010829383886255428,0.12096134573221207,-0.007332914508879185,0.7455532550811768
12,0.4181397763405815,-0.41798333227840895,1.13517656331938,0.9949944811785334,0.09972390567255913,0.004858924664172459,0.0041852016414192965,0.010829383886255428,0.12096134573221207,-0.007332914508879185,0.7455532550811768
13,0.4181397897014891,-0.4179833185009464,1.1351765669507325,0.9949788321336274,0.09991817739125526,0.00400497845612933,0.004176311815315796,0.010829383886255428,0.12096134573221207,-0.007332914508879185,0.7455532550811768
14,0.4181397897014891,-0.4179833185009464,1.1351765669507325,0.994962419651862,0.10011237244377816,0.0031510291751080857,0.004167418784771888,0.010829383886255428,0.12096134573221207,-0.007332914508879185,0.7455532550811768
15,0.41813978332440827,-0.4179833245784978,1.1351765659857063,0.9949452437458312,0.10030649068112402,0.0022970774763350875,0.004158522556611102,0.010829383886255428,0.12096134573221207,-0.007332914508879185,0.7455532550811768
16,0.41813977020056076,-0.4179833370859224,1.13517656399971,0.9949273044287135,0.10050053195434791,0.001443124015038549,0.004149623137659422,0.010829383886255428,0.12096134573221207,-0.007332914508879185,0.7455532550811768
17,0.4181397755660732,-0.417983331492925,1.1351765639059146,0.9949086017142733,0.100694496114564,0.0005891694464480388,0.004140720534745276,0.010829383886255428,0.12096134573221207,-0.007332914508879185,0.7455532550811768
18,0.41813978108636,-0.41798332573859115,1.1351765638094136,0.9948891356168614,0.10088838301294567,-0.00026478557420602823,0.004131814754699542,0.010829383886255428,0.12096134573221207,-0.007332914508879185,0.7455532550811768
19,0.41813099120405983,-0.417987051896178,1.1351567473057302,0.9948689061514139,0.10108219250072546,-0.0011187403916928917,0.00412290580435553,0.010829383886255428,0.12096134573221207,-0.007332914508879185,0.7455532550811768
20,0.41812643817150147,-0.4179889819921942,1.135146482641952,0.9948479133334525,0.10127592442919539,-0.001972694350781951,0.004113993690548984,0.010829383886255428,0.12096134573221207,-0.007332914508879185,0.7455532550811768
21,0.41812643817150147,-0.4179889819921942,1.135146482641952,0.9948261571790846,0.101469578649707,-0.002826646796243247,0.0041050784201180765,0.010829383886255428,0.12096134573221207,-0.007332914508879185,0.7455532550811768
22,0.41939479675151636,-0.4241141099181684,1.1393813755314632,0.994803637705004,0.10166315501367143,-0.003680597072847999,0.0040961599999034025,0.010829383886255428,0.12096134573221207,-0.007332914508879185,0.7455532550811768
23,0.41952395075835863,-0.4247378174615444,1.1398126048335284,0.994780354928489,0.10185665337255953,-0.00453454452536909,0.00408723843674797,0.010829383886255428,0.12096134573221207,-0.007332914508879185,0.7455532550811768
24,0.41952395075835863,-0.4247378174615444,1.1398126048335284,0.994756308867405,0.10205007357790205,-0.0053884884985815566,0.004078313737497204,0.010829383886255428,0.12096134573221207,-0.007332914508879185,0.7455532550811768
25,0.4196730319485,-0.4244677979688926,1.1403263453104142,0.9947314995402016,0.1022434154812897,-0.006242428337263113,0.00406938590899893,0.010829383886255428,0.12096134573221207,-0.007332914508879185,0.7455532550811768
26,0.4210671674489576,-0.42272424628520255,1.143378839254718,0.994705926965915,0.10243667893437323,-0.0070963633861946505,0.004060454958103381,0.010829383886255428,0.12096134573221207,-0.007332914508879185,0.7455532550811768
27,0.42294231785821385,-0.42181183427974395,1.144273218187724,0.9946795911641669,0.10262986378886364,-0.007950292990160732,0.004051520891663179,0.010829383886255428,0.12096134573221207,-0.007332914508879185,0.7455532550811768
28,0.42294231785821385,-0.42181183427974395,1.144273218187724,0.9946524921551643,0.10282296989653218,-0.00880421649395009,0.004042583716533342,0.010829383886255428,0.12096134573221207,-0.007332914508879185,0.7455532550811768
29,0.4255012791996507,-0.4207561204361296,1.1411752371809893,0.9946246299597002,0.1030159971092106,-0.009658133242356145,0.00403364343957127,0.010829383886255428,0.12096134573221207,-0.007332914508879185,0.7455532550811768
30,0.4281844619654292,-0.41964915834767963,1.1379268687467434,0.9945960045991525,0.10320894527879108,-0.010512042580177516,0.004024700067636743,0.010829383886255428,0.12096134573221207,-0.007332914508879185,0.7455532550811768
31,0.4281844619654292,-0.41964915834767963,1.1379268687467434,0.9945666160954857,0.10340181425722654,-0.011365943852218471,0.00401575360759192,0.010829383886255428,0.12096134573221207,-0.007332914508879185,0.7455532550811768
32,0.4281844619654292,-0.41964915834767963,1.1379268687467434,0.9945364644712491,0.10359460389653063,-0.012219836403289509,0.004006804066301324,0.010829383886255428,0.12096134573221207,-0.007332914508879185,0.7455532550811768
33,0.4283148865245076,-0.4191471943467291,1.1362984610686757,0.9945055497495775,0.10378731404877785,-0.013073719578207792,0.003997851450631844,0.010829383886255428,0.12096134573221207,-0.007332914508879185,0.7455532550811768
34,0.42834353469355374,-0.419036936358081,1.1359407761451694,0.9944738719541917,0.10397994456610374,-0.013927592721797668,0.00398889576745273,0.010829383886255428,0.12096134573221207,-0.007332914508879185,0.7455532550811768
35,0.42834353469355374,-0.419036936358081,1.1359407761451694,0.9944414311093978,0.10417249530070491,-0.01478145517889122,0.003979937023635584,0.010829383886255428,0.12096134573221207,-0.007332914508879185,0.7455532550811768
36,0.42686854268705127,-0.4187441770016053,1.135670904706329,0.9944082272400868,0.10436496610483917,-0.015635306294328705,0.003970975226054356,0.010829383886255428,0.12096134573221207,-0.007332914508879185,0.7455532550811768
37,0.42648990382709734,-0.41831663303239797,1.1355651553280275,0.9943742603717364,0.10455735683082573,-0.016489145412959073,0.003962010381585338,0.010829383886255428,0.12096134573221207,-0.007332914508879185,0.7455532550811768
38,0.4243718927042302,-0.4159250589546445,1.134973619743154,0.9943395305304087,0.10474966733104517,-0.017342971879640505,0.003953042497107165,0.010829383886255428,0.12096134573221207,-0.007332914508879185,0.7455532550811768
39,0.42504038399471145,-0.41370922009417543,1.1340218876037067,0.9943040377427513,0.10494189745793965,-0.018196785039240874,0.0039440715795007976,0.010829383886255428,0.12096134573221207,-0.007332914508879185,0.7455532550811768
40,0.42647714139514864,-0.408946820155257,1.1319763737517603,0.9942677820359977,0.105134047064013,-0.019050584236638274,0.003935097635649529,0.010829383886255428,0.12096134573221207,-0.007332914508879185,0.7455532550811768
41,0.42693376664445465,-0.40688544881783373,1.1314691410299702,0.9942307634379668,0.10532611600183085,-0.01990436881672148,0.0039261206724389725,0.010829383886255428,0.12096134573221207,-0.007332914508879185,0.7455532550811768
42,0.4274217289206738,-0.40468261081999896,1.13092709821943,0.994192981977062,0.1055181041240207,-0.020758138124390535,0.003917140696757057,0.010829383886255428,0.12096134573221207,-0.007332914508879185,0.7455532550811768
43,0.4271722218770941,-0.40236031363260266,1.130590232523983,0.9941544376822731,0.10571001128327208,-0.02161189150455716,0.003908157715494025,0.010829383886255428,0.12096134573221207,-0.007332914508879185,0.7455532550811768
44,0.4270374516491751,-0.40110593412992146,1.1304082758709677,0.9941151305831745,0.10590183733233663,-0.0224656283021453,0.0038991717355424246,0.010829383886255428,0.12096134573221207,-0.007332914508879185,0.7455532550811768
45,0.4270374516491751,-0.40110593412992146,1.1304082758709677,0.994075060709926,0.10609358212402821,-0.023319347862091652,0.0038901827637971022,0.010829383886255428,0.12096134573221207,-0.007332914508879185,0.7455532550811768
46,0.4270374516491751,-0.40110593412992146,1.1304082758709677,0.994034228093273,0.10628524551122309,-0.024173049529346097,0.003881190807155205,0.010829383886255428,0.12096134573221207,-0.007332914508879185,0.7455532550811768
47,0.4270374516491751,-0.40110593412992146,1.1304082758709677,0.9939926327645461,0.1064768273468599,-0.025026732648872306,0.003872195872516164,0.010829383886255428,0.12096134573221207,-0.007332914508879185,0.7455532550811768
