,EE_x,EE_y,EE_z,EE_qx,EE_qy,EE_qz,EE_qw,marker_x,marker_y,marker_z,marker_qx,marker_qy,marker_qz,marker_qw,secs,nsecs
0,-0.3472929848958363,0.13485503551334202,0.13315472928923133,0.1358585662052753,0.9223883613046888,0.3079162360263036,-0.18955145082454916,0.23814140286241145,0.8088849138354126,0.6825999138230615,0.5026777764193963,0.5074569946750583,0.49828417146974596,0.4914420984328853,4514,396000000
1,-0.3472929848958363,0.13485503551334202,0.13315472928923133,0.1358585662052753,0.9223883613046888,0.3079162360263036,-0.18955145082454916,0.23814140286241145,0.8088849138354126,0.6825999138230615,0.5026777764193963,0.5074569946750583,0.49828417146974596,0.4914420984328853,4514,406000000
2,-0.34889788358418866,0.13407393005701151,0.13387010700403223,0.13496678915919721,0.9224217101995826,0.3080007484841004,-0.18988863396677488,0.23851883095442017,0.8101162810268887,0.6815276347442654,0.5026049026133025,0.5061295277988954,0.49903662061232756,0.4921215949813295,4514,416000000
3,-0.34905511899808656,0.13365519119688857,0.13345364742658394,0.13429474773490402,0.9224352299939219,0.3078984174941019,-0.19046451559675553,0.23851883095442017,0.8101162810268887,0.6815276347442654,0.5026049026133025,0.5061295277988954,0.49903662061232756,0.4921215949813295,4514,427000000
4,-0.34905511899808656,0.13365519119688857,0.13345364742658394,0.13429474773490402,0.9224352299939219,0.3078984174941019,-0.19046451559675553,0.23851883095442017,0.8101162810268887,0.6815276347442654,0.5026049026133025,0.5061295277988954,0.49903662061232756,0.4921215949813295,4514,436000000
5,-0.34905511899808656,0.13365519119688857,0.13345364742658394,0.13429474773490402,0.9224352299939219,0.3078984174941019,-0.19046451559675553,0.23851883095442017,0.8101162810268887,0.6815276347442654,0.5026049026133025,0.5061295277988954,0.49903662061232756,0.4921215949813295,4514,446000000
6,-0.3490099707215703,0.13325895590142933,0.13327658362641737,0.13359626618671616,0.9225003508071561,0.3078751982340027,-0.1906777457754717,0.23851883095442017,0.8101162810268887,0.6815276347442654,0.5026049026133025,0.5061295277988954,0.49903662061232756,0.4921215949813295,4514,456000000
7,-0.3477611339212833,0.13363733837955397,0.13223974708271125,0.13359626618671616,0.9225003508071561,0.3078751982340027,-0.1906777457754717,0.23814044847629554,0.8088674442266017,0.6825644712879715,0.5026861944531497,0.5074650374777241,0.49827543896745025,0.4914340368408935,4514,466000000
8,-0.3477611339212833,0.13363733837955397,0.13223974708271125,0.13359626618671616,0.9225003508071561,0.3078751982340027,-0.1906777457754717,0.23814044847629554,0.8088674442266017,0.6825644712879715,0.5026861944531497,0.5074650374777241,0.49827543896745025,0.4914340368408935,4514,473000000
9,-0.3477611339212833,0.13363733837955397,0.13223974708271125,0.13359626618671616,0.9225003508071561,0.3078751982340027,-0.1906777457754717,0.23814044847629554,0.8088674442266017,0.6825644712879715,0.5026861944531497,0.5074650374777241,0.49827543896745025,0.4914340368408935,4514,486000000
