,EE_x,EE_y,EE_z,EE_qx,EE_qy,EE_qz,EE_qw,marker_x,marker_y,marker_z,marker_qx,marker_qy,marker_qz,marker_qw,secs,nsecs
0,-0.3250131291461031,-0.6411344983602841,0.45356596930075,0.0012780309451955049,0.9882227446014507,0.1528784064625642,0.006508957423890267,0.2385656330852943,0.7408451750275239,0.6823835311382186,0.5017844530318718,0.4933804011923717,0.5066970673619279,0.4980423921129419,4437,485000000
1,-0.32500833141836255,-0.6411303842970899,0.45356671738251786,0.001277664888190972,0.9882152928871842,0.15292680689584792,0.006503399800892956,0.2385656330852943,0.7408451750275239,0.6823835311382186,0.5017844530318718,0.4933804011923717,0.5066970673619279,0.4980423921129419,4437,496000000
2,-0.323703838140236,-0.6406089580768244,0.4522891572253871,0.0012823885447787564,0.988209899821332,0.15296220990992032,0.006489353912884486,0.23804092846783662,0.7395323885331792,0.6836597412511651,0.501742399521525,0.4944122307181906,0.504864428991018,0.49892185658499516,4437,506000000
3,-0.323703838140236,-0.6406089580768244,0.4522891572253871,0.0012823885447787564,0.988209899821332,0.15296220990992032,0.006489353912884486,0.23804092846783662,0.7395323885331792,0.6836597412511651,0.501742399521525,0.4944122307181906,0.504864428991018,0.49892185658499516,4437,516000000
4,-0.3237093808965669,-0.6406087979789775,0.4522912170557176,0.0012812637790712762,0.9882044478604406,0.15299749509883112,0.006487995488075157,0.23804092846783662,0.7395323885331792,0.6836597412511651,0.501742399521525,0.4944122307181906,0.504864428991018,0.49892185658499516,4437,525000000
5,-0.3237093808965669,-0.6406087979789775,0.4522912170557176,0.0012812637790712762,0.9882044478604406,0.15299749509883112,0.006487995488075157,0.23804092846783662,0.7395323885331792,0.6836597412511651,0.501742399521525,0.4944122307181906,0.504864428991018,0.49892185658499516,4437,536000000
6,-0.3237093808965669,-0.6406087979789775,0.4522912170557176,0.0012812637790712762,0.9882044478604406,0.15299749509883112,0.006487995488075157,0.23804092846783662,0.7395323885331792,0.6836597412511651,0.501742399521525,0.4944122307181906,0.504864428991018,0.49892185658499516,4437,545000000
7,-0.3237114308732824,-0.6406099995551744,0.45228482550792914,0.0012846651851713235,0.9881974703574603,0.15304314517704706,0.00647340164022495,0.23804280910419395,0.7395358012116451,0.6836642786460406,0.501739610397763,0.4944110982472274,0.5048671548904432,0.4989230253262526,4437,558000000
8,-0.3237114308732824,-0.6406099995551744,0.45228482550792914,0.0012846651851713235,0.9881974703574603,0.15304314517704706,0.00647340164022495,0.23804280910419395,0.7395358012116451,0.6836642786460406,0.501739610397763,0.4944110982472274,0.5048671548904432,0.4989230253262526,4437,565000000
9,-0.3237114308732824,-0.6406099995551744,0.45228482550792914,0.0012846651851713235,0.9881974703574603,0.15304314517704706,0.00647340164022495,0.23804280910419395,0.7395358012116451,0.6836642786460406,0.501739610397763,0.4944110982472274,0.5048671548904432,0.4989230253262526,4437,576000000
10,-0.3237114308732824,-0.6406099995551744,0.45228482550792914,0.0012846651851713235,0.9881974703574603,0.15304314517704706,0.00647340164022495,0.23804280910419395,0.7395358012116451,0.6836642786460406,0.501739610397763,0.4944110982472274,0.5048671548904432,0.4989230253262526,4437,586000000
11,-0.3237114308732824,-0.6406099995551744,0.45228482550792914,0.0012846651851713235,0.9881974703574603,0.15304314517704706,0.00647340164022495,0.23804280910419395,0.7395358012116451,0.6836642786460406,0.501739610397763,0.4944110982472274,0.5048671548904432,0.4989230253262526,4437,596000000
12,-0.32370967145931867,-0.6406053284884698,0.45228496864951684,0.001285410980952542,0.9881843300678792,0.15312855974016046,0.006459235156801913,0.23804280910419395,0.7395358012116451,0.6836642786460406,0.501739610397763,0.4944110982472274,0.5048671548904432,0.4989230253262526,4437,606000000
13,-0.3240146912709794,-0.6407555132819911,0.4525734473031443,0.001285410980952542,0.9881843300678792,0.15312855974016046,0.006459235156801913,0.23819299389771514,0.7398408210233058,0.6833757999924132,0.5015932363311949,0.4942582591839175,0.5046505246355367,0.49944053347756956,4437,616000000
14,-0.3240146912709794,-0.6407555132819911,0.4525734473031443,0.001285410980952542,0.9881843300678792,0.15312855974016046,0.006459235156801913,0.23819299389771514,0.7398408210233058,0.6833757999924132,0.5015932363311949,0.4942582591839175,0.5046505246355367,0.49944053347756956,4437,626000000
15,-0.32402849755375124,-0.6407586371866605,0.4525741597702183,0.0012889839894335204,0.9881735631480101,0.15319863904303616,0.006443959264479909,0.23819299389771514,0.7398408210233058,0.6833757999924132,0.5015932363311949,0.4942582591839175,0.5046505246355367,0.49944053347756956,4437,636000000
16,-0.32402849755375124,-0.6407586371866605,0.4525741597702183,0.0012889839894335204,0.9881735631480101,0.15319863904303616,0.006443959264479909,0.23819299389771514,0.7398408210233058,0.6833757999924132,0.5015932363311949,0.4942582591839175,0.5046505246355367,0.49944053347756956,4437,646000000
17,-0.32402849755375124,-0.6407586371866605,0.4525741597702183,0.0012889839894335204,0.9881735631480101,0.15319863904303616,0.006443959264479909,0.23819299389771514,0.7398408210233058,0.6833757999924132,0.5015932363311949,0.4942582591839175,0.5046505246355367,0.49944053347756956,4437,654000000
18,-0.3240333161493863,-0.640756301163267,0.45256625936027817,0.0012923774525588044,0.9881666221200249,0.15324398556270322,0.006429430556274247,0.2381913335363886,0.7398470162731854,0.6833818476644069,0.5015911811416804,0.49425503291648926,0.5046524792312417,0.49944381530195764,4437,667000000
19,-0.3240333161493863,-0.640756301163267,0.45256625936027817,0.0012923774525588044,0.9881666221200249,0.15324398556270322,0.006429430556274247,0.2381913335363886,0.7398470162731854,0.6833818476644069,0.5015911811416804,0.49425503291648926,0.5046524792312417,0.49944381530195764,4437,676000000
20,-0.3240333161493863,-0.640756301163267,0.45256625936027817,0.0012923774525588044,0.9881666221200249,0.15324398556270322,0.006429430556274247,0.2381913335363886,0.7398470162731854,0.6833818476644069,0.5015911811416804,0.49425503291648926,0.5046524792312417,0.49944381530195764,4437,686000000
21,-0.3240363538955309,-0.6407557436472286,0.45256565445797414,0.0012934830846332989,0.9881609356472713,0.1532810008436358,0.006420821021676271,0.2381913335363886,0.7398470162731854,0.6833818476644069,0.5015911811416804,0.49425503291648926,0.5046524792312417,0.49944381530195764,4437,696000000
22,-0.32403979158224633,-0.6407549203076014,0.4525650578803515,0.0012978005263305486,0.9881482411073123,0.15336358895983532,0.006401475742175741,0.2381913335363886,0.7398470162731854,0.6833818476644069,0.5015911811416804,0.49425503291648926,0.5046524792312417,0.49944381530195764,4437,706000000
23,-0.32404620459788286,-0.6407528907715486,0.45255895664080004,0.0012978005263305486,0.9881482411073123,0.15336358895983532,0.006401475742175741,0.2381893040003358,0.7398534292888219,0.6833879489039584,0.5015892376048346,0.494251621713591,0.5046543193097112,0.4994472836591852,4437,716000000
24,-0.32404620459788286,-0.6407528907715486,0.45255895664080004,0.0012978005263305486,0.9881482411073123,0.15336358895983532,0.006401475742175741,0.2381893040003358,0.7398534292888219,0.6833879489039584,0.5015892376048346,0.494251621713591,0.5046543193097112,0.4994472836591852,4437,726000000
25,-0.3240503265297175,-0.6407520638812297,0.4525591678443922,0.0013000328196707087,0.9881359634580669,0.1534433101572798,0.006385781349415933,0.2381893040003358,0.7398534292888219,0.6833879489039584,0.5015892376048346,0.494251621713591,0.5046543193097112,0.4994472836591852,4437,735000000
26,-0.3240503265297175,-0.6407520638812297,0.4525591678443922,0.0013000328196707087,0.9881359634580669,0.1534433101572798,0.006385781349415933,0.2381893040003358,0.7398534292888219,0.6833879489039584,0.5015892376048346,0.494251621713591,0.5046543193097112,0.4994472836591852,4437,751000000
27,-0.3240503265297175,-0.6407520638812297,0.4525591678443922,0.0013000328196707087,0.9881359634580669,0.1534433101572798,0.006385781349415933,0.2381893040003358,0.7398534292888219,0.6833879489039584,0.5015892376048346,0.494251621713591,0.5046543193097112,0.4994472836591852,4437,756000000
28,-0.3240566853442692,-0.6407533918549724,0.4525541093441189,0.0013011237997395955,0.9881303155228955,0.15348002307825345,0.006377235872957639,0.2381911867005268,0.7398567652728318,0.6833924039023686,0.5015864873126304,0.49425052315316603,0.5046570089831381,0.4994484151465404,4437,766000000
29,-0.3240566853442692,-0.6407533918549724,0.4525541093441189,0.0013011237997395955,0.9881303155228955,0.15348002307825345,0.006377235872957639,0.2381911867005268,0.7398567652728318,0.6833924039023686,0.5015864873126304,0.49425052315316603,0.5046570089831381,0.4994484151465404,4437,776000000
30,-0.3240566853442692,-0.6407533918549724,0.4525541093441189,0.0013011237997395955,0.9881303155228955,0.15348002307825345,0.006377235872957639,0.2381911867005268,0.7398567652728318,0.6833924039023686,0.5015864873126304,0.49425052315316603,0.5046570089831381,0.4994484151465404,4437,786000000
31,-0.32405184455873165,-0.6407492876880214,0.452554861514023,0.0013007323087138826,0.9881229731678459,0.1535275129582552,0.006371872428908671,0.2381911867005268,0.7398567652728318,0.6833924039023686,0.5015864873126304,0.49425052315316603,0.5046570089831381,0.4994484151465404,4437,796000000
