,joint_x,joint_y,joint_z,qx,qy,qz,qw,dt,object_x,object_y,object_z
0,0.41654518888737097,-0.40311370222578485,1.1377934796294829,0.991249616137663,0.13164040892293946,0.007816084936311274,0.005823234651399006,0.010284360189573682,0.09609189629554749,0.3865836262702942,0.7793498039245605
1,0.41654518888737097,-0.40311370222578485,1.1377934796294829,0.9912791936866803,0.13145603674378797,0.007148555782054958,0.005811085761856843,0.010284360189573682,0.09609189629554749,0.3865836262702942,0.7793498039245605
2,0.4165441761084874,-0.4031136483495744,1.1377933453834075,0.9913082948163112,0.13127160138545874,0.006481023192126249,0.005798934079444688,0.010284360189573682,0.09609189629554749,0.3865836262702942,0.7793498039245605
3,0.4165323024224264,-0.40311282841961504,1.1377917772284887,0.9913369195125694,0.13108710293659342,0.005813487487348454,0.005786779610002771,0.010284360189573682,0.09609189629554749,0.3865836262702942,0.7793498039245605
4,0.4165243981988284,-0.4031109408318096,1.137790774139723,0.9913650677616975,0.13090254148586386,0.00514594898854637,0.005774622359372659,0.010284360189573682,0.09609189629554749,0.3865836262702942,0.7793498039245605
5,0.4165243981988284,-0.4031109408318096,1.137790774139723,0.9913927395501677,0.13071791712197237,0.0044784080165461496,0.005762462333397259,0.010284360189573682,0.09609189629554749,0.3865836262702942,0.7793498039245605
6,0.4165243981988284,-0.4031109408318096,1.137790774139723,0.9914199348646798,0.1305332299336513,0.0038108648921751174,0.005750299537920807,0.010284360189573682,0.09609189629554749,0.3865836262702942,0.7793498039245605
7,0.4165233014061116,-0.40311076625089753,1.137790716053635,0.9914466536921641,0.13034848000966334,0.003143319936261646,0.005738133978788874,0.010284360189573682,0.09609189629554749,0.3865836262702942,0.7793498039245605
8,0.416519576880844,-0.40311017340321703,1.1377905188029604,0.991472896019779,0.13016366743880128,0.0024757734696349834,0.005725965661848359,0.010284360189573682,0.09609189629554749,0.3865836262702942,0.7793498039245605
9,0.416519576880844,-0.40311017340321703,1.1377905188029604,0.991498661834912,0.129978792309888,0.0018082258131251003,0.005713794592947482,0.010284360189573682,0.09609189629554749,0.3865836262702942,0.7793498039245605
10,0.4165170044205468,-0.4031102979040574,1.1377908879288638,0.9915239511251799,0.12979385471177646,0.0011406772875625464,0.005701620777935791,0.010284360189573682,0.09609189629554749,0.3865836262702942,0.7793498039245605
11,0.4165113528032271,-0.403110571428631,1.1377916988872883,0.9915487638784287,0.1296088547333497,0.0004731282137782865,0.005689444222664153,0.010284360189573682,0.09609189629554749,0.3865836262702942,0.7793498039245605
12,0.4165091570379617,-0.40310927596436574,1.137790483211925,0.9915731000827327,0.12942379246352065,-0.00019442108739646004,0.005677264932984749,0.010284360189573682,0.09609189629554749,0.3865836262702942,0.7793498039245605
13,0.4165054129766759,-0.40310706703170834,1.1377884103295746,0.9915969597263958,0.12923866799123218,-0.0008619702951303491,0.005665082914751076,0.010284360189573682,0.09609189629554749,0.3865836262702942,0.7793498039245605
14,0.4165054129766759,-0.40310706703170834,1.1377884103295746,0.9916203427979507,0.12905348140545717,-0.0015295190885920903,0.005652898173817943,0.010284360189573682,0.09609189629554749,0.3865836262702942,0.7793498039245605
15,0.4165054129766759,-0.40310706703170834,1.1377884103295746,0.9916432492861594,0.12886823279519818,-0.0021970671469505963,0.005640710716041465,0.010284360189573682,0.09609189629554749,0.3865836262702942,0.7793498039245605
16,0.4165054129766759,-0.40310706703170834,1.1377884103295746,0.9916656791800129,0.12868292224948777,-0.0028646141493751266,0.005628520547279067,0.010284360189573682,0.09609189629554749,0.3865836262702942,0.7793498039245605
17,0.41650072987312853,-0.4031060575106475,1.1377879678644809,0.991687632468731,0.12849754985738812,-0.003532159775035442,0.005616327673389475,0.010284360189573682,0.09609189629554749,0.3865836262702942,0.7793498039245605
18,0.4164962635799306,-0.40310509472667283,1.1377875458838824,0.9917091091417626,0.12831211570799117,-0.0041997037031019785,0.0056041321002327105,0.010284360189573682,0.09609189629554749,0.3865836262702942,0.7793498039245605
19,0.4164935217760428,-0.4031046733679907,1.1377873996616479,0.9917301091887859,0.12812661989041862,-0.004867245612745987,0.0055919338336701,0.010284360189573682,0.09609189629554749,0.3865836262702942,0.7793498039245605
20,0.4164914425747613,-0.40310435383765675,1.1377872887764535,0.991750632599708,0.12794106249382167,-0.005534785183139677,0.00557973287956426,0.010284360189573682,0.09609189629554749,0.3865836262702942,0.7793498039245605
21,0.41648696150592984,-0.4031041551171008,1.1377877041693885,0.9917706793646655,0.12775544360738125,-0.006202322093456385,0.005567529243779103,0.010284360189573682,0.09609189629554749,0.3865836262702942,0.7793498039245605
22,0.4164842796541292,-0.403104036185859,1.1377879527757662,0.9917902494740231,0.12756976332030776,-0.006869856022870739,0.00555532293217982,0.010284360189573682,0.09609189629554749,0.3865836262702942,0.7793498039245605
23,0.4164823758299117,-0.4031028928506067,1.1377866960891936,0.9918093429183754,0.1273840217218411,-0.007537386650558791,0.005543113950632899,0.010284360189573682,0.09609189629554749,0.3865836262702942,0.7793498039245605
24,0.4164814900228105,-0.4031023608821212,1.1377861113808578,0.9918279596885462,0.12719821890125071,-0.008204913655698172,0.005530902305006107,0.010284360189573682,0.09609189629554749,0.3865836262702942,0.7793498039245605
25,0.4164814900228105,-0.4031023608821212,1.1377861113808578,0.9918460997755877,0.12701235494783542,-0.008872436717468268,0.005518688001168492,0.010284360189573682,0.09609189629554749,0.3865836262702942,0.7793498039245605
26,0.4164814900228105,-0.4031023608821212,1.1377861113808578,0.9918637631707818,0.1268264299509234,-0.009539955515050342,0.0055064710449903775,0.010284360189573682,0.09609189629554749,0.3865836262702942,0.7793498039245605
27,0.4164814900228105,-0.4031023608821212,1.1377861113808578,0.9918809498656395,0.12664044399987223,-0.010207469727627734,0.005494251442343365,0.010284360189573682,0.09609189629554749,0.3865836262702942,0.7793498039245605
28,0.41647446652747655,-0.4031004867241499,1.1377848543747164,0.9918976598519001,0.12645439718406873,-0.010874979034385958,0.005482029199100326,0.010284360189573682,0.09609189629554749,0.3865836262702942,0.7793498039245605
29,0.4164729730255952,-0.40310008819630544,1.137784587080307,0.9919138931215329,0.12626828959292896,-0.011542483114512907,0.0054698043211353995,0.010284360189573682,0.09609189629554749,0.3865836262702942,0.7793498039245605
