,EE_x,EE_y,EE_z,EE_qx,EE_qy,EE_qz,EE_qw,marker_x,marker_y,marker_z,marker_qx,marker_qy,marker_qz,marker_qw,secs,nsecs
0,-0.38998412532910837,-0.04047202115374354,0.45072657979074915,0.0008961655632933235,0.9895354365916879,0.14402906454017114,0.008628162276174155,-0.3568773494978056,0.8077920275476146,0.6853158366705061,0.5081375349433341,0.5010303803394878,0.4940367894550317,0.49668144139231224,4494,266000000
1,-0.38999613762148416,-0.04046951815377914,0.4507249554543713,0.0009068368594896879,0.9894983161827181,0.14428715471352616,0.008571866958310201,-0.3568773494978056,0.8077920275476146,0.6853158366705061,0.5081375349433341,0.5010303803394878,0.4940367894550317,0.49668144139231224,4494,275000000
2,-0.38999613762148416,-0.04046951815377914,0.4507249554543713,0.0009068368594896879,0.9894983161827181,0.14428715471352616,0.008571866958310201,-0.3568773494978056,0.8077920275476146,0.6853158366705061,0.5081375349433341,0.5010303803394878,0.4940367894550317,0.49668144139231224,4494,286000000
3,-0.38999613762148416,-0.04046951815377914,0.4507249554543713,0.0009068368594896879,0.9894983161827181,0.14428715471352616,0.008571866958310201,-0.3568773494978056,0.8077920275476146,0.6853158366705061,0.5081375349433341,0.5010303803394878,0.4940367894550317,0.49668144139231224,4494,295000000
4,-0.39000802563587783,-0.04046966203531793,0.4507283317231585,0.0009082302858134329,0.989480714601725,0.14440867412195296,0.008557183376964917,-0.3568773494978056,0.8077920275476146,0.6853158366705061,0.5081375349433341,0.5010303803394878,0.4940367894550317,0.49668144139231224,4494,306000000
5,-0.39008239996523625,-0.04044597713885467,0.4507915980938918,0.0009082302858134329,0.989480714601725,0.14440867412195296,0.008557183376964917,-0.35690103439426885,0.807866401876973,0.6852525702997728,0.5080665279740237,0.5010671983797499,0.4946672167771058,0.4960891154886194,4494,316000000
6,-0.3900831738823802,-0.04044336007583166,0.4507876376461827,0.0009161055457798635,0.9894613322779754,0.14454363398263645,0.008518835156079896,-0.35690103439426885,0.807866401876973,0.6852525702997728,0.5080665279740237,0.5010671983797499,0.4946672167771058,0.4960891154886194,4494,326000000
7,-0.3900831738823802,-0.04044336007583166,0.4507876376461827,0.0009161055457798635,0.9894613322779754,0.14454363398263645,0.008518835156079896,-0.35690103439426885,0.807866401876973,0.6852525702997728,0.5080665279740237,0.5010671983797499,0.4946672167771058,0.4960891154886194,4494,335000000
8,-0.390096019679603,-0.04044107871680891,0.45078705103954564,0.0009244054526141719,0.9894245098334674,0.14479846308683453,0.00846698901928171,-0.35690103439426885,0.807866401876973,0.6852525702997728,0.5080665279740237,0.5010671983797499,0.4946672167771058,0.4960891154886194,4494,346000000
9,-0.390096019679603,-0.04044107871680891,0.45078705103954564,0.0009244054526141719,0.9894245098334674,0.14479846308683453,0.00846698901928171,-0.35690103439426885,0.807866401876973,0.6852525702997728,0.5080665279740237,0.5010671983797499,0.4946672167771058,0.4960891154886194,4494,356000000
