x, y, z, qx, qy, qz, qw, t, 
0.617168823595, -0.290663586887, 0.795250708626, 0.987051253664, -0.0684439634996, -0.132764242285, 0.0584713816409, 0.0 
0.61717115918, -0.291646697799, 0.795223058274, 0.987186502345, -0.0657636082086, -0.133240081747, 0.0581810797351, 0.0480419371923 
0.616514900424, -0.294196436838, 0.795249748646, 0.987314334002, -0.0630827588162, -0.133714920137, 0.0578903406976, 0.0960838743845 
0.61414869507, -0.291739225365, 0.795680008745, 0.987434747676, -0.0604014354644, -0.134188753888, 0.0575991667129, 0.144125811577 
0.613411186444, -0.290525276216, 0.795830105798, 0.987547742461, -0.0577196582988, -0.134661579439, 0.0573075599687, 0.192167748769 
0.609195246644, -0.282100352007, 0.796753234186, 0.987653317508, -0.0550374474683, -0.135133393238, 0.0570155226559, 0.240209685961 
0.603974167195, -0.26992140216, 0.797996382063, 0.987751472024, -0.0523548231253, -0.135604191739, 0.0567230569686, 0.288251623154 
0.59803447199, -0.254497775954, 0.799525583906, 0.987842205273, -0.0496718054251, -0.136073971407, 0.0564301651043, 0.336293560346 
0.591637947585, -0.235955674408, 0.801344438839, 0.987925516571, -0.0469884145259, -0.13654272871, 0.0561368492635, 0.384335497538 
0.585180366369, -0.215320870647, 0.80337313005, 0.988001405293, -0.0443046705889, -0.137010460128, 0.0558431116499, 0.43237743473 
0.582953236108, -0.207863378271, 0.80410841448, 0.988069870869, -0.0416205937778, -0.137477162145, 0.0555489544706, 0.480419371923 
0.577641517455, -0.188061723463, 0.806082714385, 0.988130912785, -0.0389362042589, -0.137942831257, 0.0552543799356, 0.528461309115 
0.572202363236, -0.164590691308, 0.808465138959, 0.988184530581, -0.0362515222008, -0.138407463963, 0.0549593902582, 0.576503246307 
0.56769681133, -0.140812106381, 0.810937757892, 0.988230723856, -0.0335665677744, -0.138871056772, 0.0546639876546, 0.624545183499 
0.56441138563, -0.117235317965, 0.813466605658, 0.988269492261, -0.0308813611524, -0.139333606203, 0.0543681743444, 0.672587120692 
0.562856135618, -0.094511407246, 0.816026750105, 0.988300835506, -0.0281959225096, -0.139795108779, 0.05407195255, 0.720629057884 
0.562521042162, -0.0817185827243, 0.817525018217, 0.988324753356, -0.0255102720226, -0.140255561033, 0.0537753244971, 0.768670995076 
